timestamp,node_id,counter,soil_pct,raw_data,payload_bytes,rssi,snr,rtt_cloud_ms,decision_latency_ms,jitter_ms,missing_packets,cpu_percent,ram_percent,node_batt_pct,node_current_ma,gateway_batt_pct,gateway_current_ma
2026-04-14T19:48:13.698156,node2,10821,94,"NODE2,10821,376,94",18,-47,13.5,,15.0,0,0,0.5,17.1,0,0,91,0.0
2026-04-14T19:48:21.876504,node1,15957,92,"NODE1,15957,390,92",18,-41,13.5,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:48:25.635766,node2,10822,94,"NODE2,10822,379,94",18,-46,13.75,,15.0,0,0,0.7,17.0,0,0,91,0.0
2026-04-14T19:48:32.514413,node1,15958,91,"NODE1,15958,391,91",18,-40,13.0,,15.0,0,0,1.9,17.0,0,0,91,0.0
2026-04-14T19:48:38.649201,node2,10823,94,"NODE2,10823,376,94",18,-46,13.75,,15.0,0,0,0.5,17.0,0,0,91,0.0
2026-04-14T19:48:41.230719,node1,15959,91,"NODE1,15959,391,91",18,-40,13.25,,15.0,0,0,0.5,17.0,0,0,91,0.0
2026-04-14T19:48:51.869900,node1,15960,92,"NODE1,15960,388,92",18,-40,13.5,,15.0,0,0,1.5,17.0,0,0,91,0.0
2026-04-14T19:48:52.744494,node2,10824,95,"NODE2,10824,375,95",18,-46,13.25,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T19:48:59.619471,node1,15961,91,"NODE1,15961,392,91",18,-40,13.5,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T19:49:07.921236,node2,10825,94,"NODE2,10825,378,94",18,-47,12.75,,15.0,0,0,2.0,17.0,0,0,91,0.0
2026-04-14T19:49:10.260554,node1,15962,92,"NODE1,15962,389,92",18,-41,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T19:49:18.972545,node1,15963,92,"NODE1,15963,390,92",18,-40,13.5,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T19:49:20.936246,node2,10826,95,"NODE2,10826,375,95",18,-47,12.75,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:49:27.687996,node1,15964,92,"NODE1,15964,389,92",18,-39,13.25,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T19:49:32.870533,node2,10827,94,"NODE2,10827,379,94",18,-47,13.25,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:49:35.437769,node1,15965,91,"NODE1,15965,391,91",18,-41,13.25,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T19:49:43.196026,node1,15966,92,"NODE1,15966,390,92",18,-40,13.0,,15.0,0,0,2.0,17.1,0,0,91,0.0
2026-04-14T19:49:45.887889,node2,10828,95,"NODE2,10828,375,95",18,-48,13.25,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T19:49:59.979846,node2,10829,94,"NODE2,10829,376,94",18,-47,13.5,,15.0,0,0,2.1,17.0,0,0,91,0.0
2026-04-14T19:50:02.541997,node1,15968,92,"NODE1,15968,390,92",18,-41,13.5,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T19:50:12.219238,node1,15969,92,"NODE1,15969,390,92",18,-41,13.5,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T19:50:14.076089,node2,10830,94,"NODE2,10830,377,94",18,-47,13.0,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T19:50:19.968340,node1,15970,91,"NODE1,15970,393,91",18,-41,13.0,,15.0,0,0,2.6,17.1,0,0,91,0.0
2026-04-14T19:50:28.683031,node1,15971,92,"NODE1,15971,389,92",18,-41,13.25,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:50:29.255323,node2,10831,95,"NODE2,10831,374,95",18,-46,13.0,,15.0,0,0,7.0,17.1,0,0,91,0.0
2026-04-14T19:50:39.341559,node1,15972,91,"NODE1,15972,392,91",18,-41,13.25,,15.0,0,0,1.1,17.0,0,0,91,0.0
2026-04-14T19:50:42.267056,node2,10832,94,"NODE2,10832,378,94",18,-47,13.5,,15.0,0,0,5.1,17.0,0,0,91,0.0
2026-04-14T19:50:47.074955,node1,15973,91,"NODE1,15973,391,91",18,-41,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T19:50:55.789094,node1,15974,92,"NODE1,15974,389,92",18,-40,13.0,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T19:50:57.441625,node2,10833,95,"NODE2,10833,375,95",18,-47,12.5,,15.0,0,0,0.8,17.1,0,0,91,0.0
2026-04-14T19:51:06.428622,node1,15975,91,"NODE1,15975,391,91",18,-40,13.5,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T19:51:11.538822,node2,10834,95,"NODE2,10834,373,95",18,-47,13.25,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T19:51:15.145066,node1,15976,92,"NODE1,15976,389,92",18,-40,13.25,,15.0,0,0,4.2,17.1,0,0,91,0.0
2026-04-14T19:51:25.780534,node1,15977,92,"NODE1,15977,390,92",18,-41,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:51:26.712412,node2,10835,95,"NODE2,10835,375,95",18,-46,13.0,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T19:51:33.531012,node1,15978,92,"NODE1,15978,390,92",18,-40,13.25,,15.0,0,0,1.9,17.0,0,0,91,0.0
2026-04-14T19:51:40.810102,node2,10836,94,"NODE2,10836,378,94",18,-47,13.0,,15.0,0,0,0.7,17.1,0,0,91,0.0
2026-04-14T19:51:42.245527,node1,15979,92,"NODE1,15979,390,92",18,-40,13.25,,15.0,0,0,0.5,17.1,0,0,91,0.0
2026-04-14T19:51:52.884445,node1,15980,91,"NODE1,15980,392,91",18,-41,13.5,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:51:53.822767,node2,10837,94,"NODE2,10837,378,94",18,-47,13.75,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:52:00.635296,node1,15981,92,"NODE1,15981,390,92",18,-41,13.5,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T19:52:06.845284,node2,10838,94,"NODE2,10838,376,94",18,-47,13.75,,15.0,0,0,2.6,17.1,0,0,91,0.0
2026-04-14T19:52:11.274512,node1,15982,92,"NODE1,15982,390,92",18,-40,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T19:52:29.663775,node1,15984,92,"NODE1,15984,390,92",18,-41,13.25,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T19:52:32.865514,node2,10840,94,"NODE2,10840,377,94",18,-47,13.5,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T19:52:38.379131,node1,15985,92,"NODE1,15985,390,92",18,-40,13.5,,15.0,0,0,3.2,17.1,0,0,91,0.0
2026-04-14T19:52:45.880498,node2,10841,95,"NODE2,10841,372,95",18,-48,13.0,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T19:52:48.057160,node1,15986,92,"NODE1,15986,390,92",18,-40,13.25,,15.0,0,0,5.9,17.1,0,0,91,0.0
2026-04-14T19:52:57.815763,node2,10842,95,"NODE2,10842,374,95",18,-47,12.75,,15.0,0,0,0.6,17.1,0,0,91,0.0
2026-04-14T19:52:58.696789,node1,15987,91,"NODE1,15987,391,91",18,-40,13.25,,15.0,0,0,13.1,17.1,0,0,91,0.0
2026-04-14T19:53:09.332994,node1,15988,91,"NODE1,15988,391,91",18,-41,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:53:12.991116,node2,10843,95,"NODE2,10843,375,95",18,-47,13.5,,15.0,0,0,1.2,17.1,0,0,91,0.0
2026-04-14T19:53:19.974320,node1,15989,92,"NODE1,15989,389,92",18,-40,13.5,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T19:53:27.087518,node2,10844,94,"NODE2,10844,377,94",18,-47,13.75,,15.0,0,0,0.7,17.1,0,0,91,0.0
2026-04-14T19:53:27.723535,node1,15990,91,"NODE1,15990,391,91",18,-40,13.25,,15.0,0,0,0.8,17.1,0,0,91,0.0
2026-04-14T19:53:37.401182,node1,15991,91,"NODE1,15991,391,91",18,-41,13.25,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T19:53:42.262168,node2,10845,93,"NODE2,10845,382,93",18,-47,13.75,,15.0,0,0,3.5,17.1,0,0,91,0.0
2026-04-14T19:53:46.113207,node1,15992,92,"NODE1,15992,390,92",18,-41,13.25,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:53:54.198208,node2,10846,94,"NODE2,10846,376,94",18,-47,13.0,,15.0,0,0,2.1,17.1,0,0,91,0.0
2026-04-14T19:53:56.752611,node1,15993,91,"NODE1,15993,391,91",18,-41,13.25,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:54:07.394414,node1,15994,91,"NODE1,15994,392,91",18,-40,13.5,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:54:09.373880,node2,10847,95,"NODE2,10847,373,95",18,-46,13.5,,15.0,0,0,0.8,17.1,0,0,91,0.0
2026-04-14T19:54:17.069467,node1,15995,91,"NODE1,15995,391,91",18,-39,13.25,,15.0,0,0,2.0,17.1,0,0,91,0.0
2026-04-14T19:54:22.388324,node2,10848,95,"NODE2,10848,375,95",18,-47,13.25,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T19:54:25.785550,node1,15996,92,"NODE1,15996,390,92",18,-41,13.75,,15.0,0,0,4.3,17.1,0,0,91,0.0
2026-04-14T19:54:36.423230,node1,15997,91,"NODE1,15997,391,91",18,-29,1.25,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T19:54:47.059830,node1,15998,91,"NODE1,15998,391,91",18,-40,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:54:48.418607,node2,10850,94,"NODE2,10850,377,94",18,-47,13.75,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T19:54:56.738714,node1,15999,92,"NODE1,15999,390,92",18,-39,13.25,,15.0,0,0,2.0,17.1,0,0,91,0.0
2026-04-14T19:55:01.433251,node2,10851,95,"NODE2,10851,374,95",18,-47,13.25,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T19:55:05.450377,node1,16000,91,"NODE1,16000,391,91",18,-40,13.25,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T19:55:13.202440,node1,16001,92,"NODE1,16001,390,92",18,-30,8.25,,15.0,0,0,2.0,17.0,0,0,91,0.0
2026-04-14T19:55:23.842191,node1,16002,92,"NODE1,16002,390,92",18,-41,13.0,,15.0,0,0,1.5,17.0,0,0,91,0.0
2026-04-14T19:55:25.311144,node2,10853,94,"NODE2,10853,377,94",18,-47,13.25,,15.0,0,0,0.7,17.0,0,0,91,0.0
2026-04-14T19:55:31.592561,node1,16003,92,"NODE1,16003,389,92",18,-40,13.5,,15.0,0,0,2.5,17.1,0,0,91,0.0
2026-04-14T19:55:38.318884,node2,10854,94,"NODE2,10854,378,94",18,-47,13.0,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T19:55:40.304752,node1,16004,91,"NODE1,16004,391,91",18,-40,13.5,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T19:55:50.948511,node1,16005,92,"NODE1,16005,390,92",18,-40,13.75,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T19:55:52.414388,node2,10855,94,"NODE2,10855,378,94",18,-47,13.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T19:56:01.584225,node1,16006,92,"NODE1,16006,389,92",18,-41,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:56:05.429564,node2,10856,94,"NODE2,10856,380,94",18,-47,13.0,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T19:56:10.303127,node1,16007,91,"NODE1,16007,391,91",18,-40,13.5,,15.0,0,0,2.4,17.2,0,0,91,0.0
2026-04-14T19:56:17.367143,node2,10857,94,"NODE2,10857,378,94",18,-47,12.75,,15.0,0,0,0.7,17.1,0,0,91,0.0
2026-04-14T19:56:19.012819,node1,16008,92,"NODE1,16008,389,92",18,-41,13.5,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T19:56:29.655080,node1,16009,92,"NODE1,16009,390,92",18,-41,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:56:30.380077,node2,10858,95,"NODE2,10858,373,95",18,-47,13.0,,15.0,0,0,0.7,17.1,0,0,91,0.0
2026-04-14T19:56:39.328103,node1,16010,92,"NODE1,16010,390,92",18,-41,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:56:43.393630,node2,10859,94,"NODE2,10859,377,94",18,-47,13.5,,15.0,0,0,3.9,17.1,0,0,91,0.0
2026-04-14T19:56:47.080747,node1,16011,92,"NODE1,16011,390,92",18,-41,13.5,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:56:56.414269,node2,10860,94,"NODE2,10860,377,94",18,-47,13.0,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:56:56.764732,node1,16012,91,"NODE1,16012,391,91",18,-41,13.25,,15.0,0,0,0.0,17.1,0,0,91,0.0
2026-04-14T19:57:05.468762,node1,16013,91,"NODE1,16013,391,91",18,-40,13.25,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T19:57:10.504475,node2,10861,94,"NODE2,10861,377,94",18,-47,13.5,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T19:57:16.108208,node1,16014,92,"NODE1,16014,390,92",18,-41,13.25,,15.0,0,0,2.6,17.1,0,0,91,0.0
2026-04-14T19:57:24.603702,node2,10862,94,"NODE2,10862,376,94",18,-47,13.25,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T19:57:25.785872,node1,16015,92,"NODE1,16015,390,92",18,-40,13.75,,15.0,0,0,11.2,17.1,0,0,91,0.0
2026-04-14T19:57:36.425446,node1,16016,91,"NODE1,16016,392,91",18,-40,13.5,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T19:57:39.775399,node2,10863,94,"NODE2,10863,376,94",18,-47,13.0,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T19:57:45.138545,node1,16017,91,"NODE1,16017,391,91",18,-40,13.25,,15.0,0,0,0.5,17.1,0,0,91,0.0
2026-04-14T19:57:51.711576,node2,10864,95,"NODE2,10864,373,95",18,-48,13.25,,15.0,0,0,2.2,17.1,0,0,91,0.0
2026-04-14T19:57:54.814570,node1,16018,91,"NODE1,16018,391,91",18,-40,13.25,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T19:58:03.528601,node1,16019,92,"NODE1,16019,390,92",18,-30,3.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:58:12.241726,node1,16020,91,"NODE1,16020,391,91",18,-40,13.0,,15.0,0,0,1.8,17.0,0,0,91,0.0
2026-04-14T19:58:17.742948,node2,10866,94,"NODE2,10866,377,94",18,-47,13.75,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T19:58:20.955132,node1,16021,91,"NODE1,16021,391,91",18,-40,13.25,,15.0,0,0,4.8,17.0,0,0,91,0.0
2026-04-14T19:58:28.712994,node1,16022,91,"NODE1,16022,391,91",18,-41,13.25,,15.0,0,0,0.8,17.0,0,0,91,0.0
2026-04-14T19:58:29.679941,node2,10867,95,"NODE2,10867,373,95",18,-46,13.5,,15.0,0,0,10.1,17.0,0,0,91,0.0
2026-04-14T19:58:39.345497,node1,16023,91,"NODE1,16023,391,91",18,-40,13.25,,15.0,0,0,0.6,17.0,0,0,91,0.0
2026-04-14T19:58:43.775259,node2,10868,94,"NODE2,10868,378,94",18,-47,13.25,,15.0,0,0,2.5,17.0,0,0,91,0.0
2026-04-14T19:58:49.995453,node1,16024,91,"NODE1,16024,391,91",18,-40,13.5,,15.0,0,0,0.8,17.1,0,0,91,0.0
2026-04-14T19:58:56.869193,node2,10869,95,"NODE2,10869,375,95",18,-47,13.5,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:58:59.661717,node1,16025,91,"NODE1,16025,391,91",18,-40,13.0,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T19:59:08.724487,node2,10870,94,"NODE2,10870,379,94",18,-48,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:59:10.304199,node1,16026,91,"NODE1,16026,391,91",18,-40,13.5,,15.0,0,0,0.5,17.1,0,0,91,0.0
2026-04-14T19:59:19.979497,node1,16027,91,"NODE1,16027,391,91",18,-41,13.75,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T19:59:21.739201,node2,10871,94,"NODE2,10871,377,94",18,-47,13.75,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T19:59:30.617143,node1,16028,91,"NODE1,16028,391,91",18,-40,13.0,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T19:59:36.916439,node2,10872,95,"NODE2,10872,374,95",18,-47,13.5,,15.0,0,0,2.4,17.1,0,0,91,0.0
2026-04-14T19:59:39.333412,node1,16029,91,"NODE1,16029,391,91",18,-40,13.25,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T19:59:49.975957,node1,16030,91,"NODE1,16030,393,91",18,-41,13.25,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T19:59:52.092999,node2,10873,95,"NODE2,10873,373,95",18,-47,13.25,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T19:59:57.723017,node1,16031,91,"NODE1,16031,391,91",18,-40,13.5,,15.0,0,0,2.7,17.0,0,0,91,0.0
2026-04-14T20:00:06.444554,node1,16032,91,"NODE1,16032,392,91",18,-41,13.5,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T20:00:07.268049,node2,10874,94,"NODE2,10874,378,94",18,-47,13.25,,15.0,0,0,0.0,17.1,0,0,91,0.0
2026-04-14T20:00:15.152421,node1,16033,91,"NODE1,16033,392,91",18,-41,13.0,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T20:00:20.285879,node2,10875,95,"NODE2,10875,375,95",18,-46,13.0,,15.0,0,0,2.9,17.0,0,0,91,0.0
2026-04-14T20:00:32.216092,node2,10876,93,"NODE2,10876,383,93",18,-47,13.25,,15.0,0,0,1.3,17.1,0,0,91,0.0
2026-04-14T20:00:33.540017,node1,16035,91,"NODE1,16035,391,91",18,-41,13.5,,15.0,0,0,0.4,17.1,0,0,91,0.0
2026-04-14T20:00:44.181013,node1,16036,91,"NODE1,16036,391,91",18,-40,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T20:00:47.391187,node2,10877,95,"NODE2,10877,374,95",18,-47,13.0,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T20:00:52.893395,node1,16037,92,"NODE1,16037,390,92",18,-41,13.0,,15.0,0,0,1.7,17.1,0,0,91,0.0
2026-04-14T20:01:00.643870,node1,16038,92,"NODE1,16038,390,92",18,-41,13.5,,15.0,0,0,2.2,17.1,0,0,91,0.0
2026-04-14T20:01:01.486925,node2,10878,94,"NODE2,10878,376,94",18,-47,12.5,,15.0,0,0,0.0,17.1,0,0,91,0.0
2026-04-14T20:01:10.319744,node1,16039,91,"NODE1,16039,391,91",18,-41,12.75,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T20:01:16.664763,node2,10879,95,"NODE2,10879,374,95",18,-46,14.0,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T20:01:26.784500,node1,16041,92,"NODE1,16041,390,92",18,-41,13.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T20:01:31.839583,node2,10880,94,"NODE2,10880,379,94",18,-47,13.0,,15.0,0,0,3.0,17.1,0,0,91,0.0
2026-04-14T20:01:34.534377,node1,16042,91,"NODE1,16042,393,91",18,-40,13.0,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T20:01:42.301612,node1,16043,91,"NODE1,16043,391,91",18,-40,13.0,,15.0,0,0,2.2,17.1,0,0,91,0.0
2026-04-14T20:01:45.934568,node2,10881,95,"NODE2,10881,373,95",18,-48,12.75,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T20:01:50.036331,node1,16044,92,"NODE1,16044,390,92",18,-40,13.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T20:01:59.717025,node1,16045,91,"NODE1,16045,391,91",18,-40,13.0,,15.0,0,0,1.6,17.0,0,0,91,0.0
2026-04-14T20:02:00.030312,node2,10882,94,"NODE2,10882,378,94",18,-47,13.0,,15.0,0,0,1.6,17.0,0,0,91,0.0
2026-04-14T20:02:07.464325,node1,16046,91,"NODE1,16046,391,91",18,-40,13.25,,15.0,0,0,2.2,17.0,0,0,91,0.0
2026-04-14T20:02:15.207352,node2,10883,95,"NODE2,10883,375,95",18,-48,13.25,,15.0,0,0,2.0,17.0,0,0,91,0.0
2026-04-14T20:02:17.138246,node1,16047,91,"NODE1,16047,391,91",18,-40,13.25,,15.0,0,0,0.0,17.1,0,0,91,0.0
2026-04-14T20:02:25.861026,node1,16048,91,"NODE1,16048,391,91",18,-40,13.25,,15.0,0,0,1.9,17.2,0,0,91,0.0
2026-04-14T20:02:29.303810,node2,10884,95,"NODE2,10884,372,95",18,-47,13.0,,15.0,0,0,0.1,17.1,0,0,91,0.0
2026-04-14T20:02:36.494327,node1,16049,91,"NODE1,16049,391,91",18,-40,13.0,,15.0,0,0,2.3,17.1,0,0,91,0.0
2026-04-14T20:02:41.239811,node2,10885,94,"NODE2,10885,376,94",18,-47,13.0,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T20:02:45.205331,node1,16050,91,"NODE1,16050,391,91",18,-40,13.25,,15.0,0,0,4.0,17.1,0,0,91,0.0
2026-04-14T20:02:54.882792,node1,16051,91,"NODE1,16051,391,91",18,-40,13.5,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T20:02:55.334985,node2,10886,94,"NODE2,10886,377,94",18,-47,12.25,,15.0,0,0,21.8,17.1,0,0,91,0.0
2026-04-14T20:03:05.520989,node1,16052,91,"NODE1,16052,391,91",18,-41,13.25,,15.0,0,0,0.7,17.1,0,0,91,0.0
2026-04-14T20:03:10.511491,node2,10887,94,"NODE2,10887,377,94",18,-47,13.0,,15.0,0,0,3.0,17.0,0,0,91,0.0
2026-04-14T20:03:14.240479,node1,16053,91,"NODE1,16053,391,91",18,-40,13.25,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T20:03:22.447822,node2,10888,94,"NODE2,10888,376,94",18,-46,13.25,,15.0,0,0,2.0,17.0,0,0,91,0.0
2026-04-14T20:03:23.919700,node1,16054,91,"NODE1,16054,391,91",18,-40,13.75,,15.0,0,0,0.5,17.0,0,0,91,0.0
2026-04-14T20:03:34.565154,node1,16055,92,"NODE1,16055,390,92",18,-40,13.5,,15.0,0,0,1.6,17.0,0,0,91,0.0
2026-04-14T20:03:36.542114,node2,10889,94,"NODE2,10889,378,94",18,-47,12.5,,15.0,0,0,0.8,17.0,0,0,91,0.0
2026-04-14T20:03:43.280406,node1,16056,92,"NODE1,16056,390,92",18,-41,13.5,,15.0,0,0,2.3,17.0,0,0,91,0.0
2026-04-14T20:03:49.556571,node2,10890,94,"NODE2,10890,376,94",18,-47,13.0,,15.0,0,0,2.8,17.1,0,0,91,0.0
2026-04-14T20:03:51.014835,node1,16057,91,"NODE1,16057,391,91",18,-40,13.0,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T20:04:01.653641,node1,16058,91,"NODE1,16058,391,91",18,-40,13.0,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T20:04:02.574583,node2,10891,95,"NODE2,10891,375,95",18,-47,13.0,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T20:04:11.332941,node1,16059,92,"NODE1,16059,389,92",18,-41,13.5,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T20:04:17.753208,node2,10892,94,"NODE2,10892,377,94",18,-47,12.25,,15.0,0,0,0.2,17.1,0,0,91,0.0
2026-04-14T20:04:19.084848,node1,16060,91,"NODE1,16060,391,91",18,-41,12.75,,15.0,0,0,0.8,17.1,0,0,91,0.0
2026-04-14T20:04:27.794817,node1,16061,92,"NODE1,16061,390,92",18,-40,13.25,,15.0,0,0,1.9,17.1,0,0,91,0.0
2026-04-14T20:04:32.923613,node2,10893,95,"NODE2,10893,375,95",18,-47,12.25,,15.0,0,0,3.1,17.1,0,0,91,0.0
2026-04-14T20:04:37.471100,node1,16062,92,"NODE1,16062,390,92",18,-40,13.75,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T20:04:48.109972,node1,16063,92,"NODE1,16063,390,92",18,-41,4.25,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T20:04:57.787375,node1,16064,92,"NODE1,16064,389,92",18,-40,13.25,,15.0,0,0,1.6,17.0,0,0,91,0.0
2026-04-14T20:05:02.198271,node2,10895,94,"NODE2,10895,376,94",18,-47,12.75,,15.0,0,0,0.3,17.0,0,0,91,0.0
2026-04-14T20:05:07.461772,node1,16065,92,"NODE1,16065,390,92",18,-41,13.25,,15.0,0,0,2.8,17.0,0,0,91,0.0
2026-04-14T20:05:16.176175,node1,16066,92,"NODE1,16066,390,92",18,-40,13.5,,15.0,0,0,1.9,17.0,0,0,91,0.0
2026-04-14T20:05:17.372209,node2,10896,94,"NODE2,10896,377,94",18,-47,13.5,,15.0,0,0,0.2,17.0,0,0,91,0.0
2026-04-14T20:05:26.815351,node1,16067,91,"NODE1,16067,391,91",18,-40,13.0,,15.0,0,0,1.7,17.0,0,0,91,0.0
2026-04-14T20:05:31.482337,node2,10897,94,"NODE2,10897,378,94",18,-47,13.25,,15.0,0,0,0.1,17.0,0,0,91,0.0
2026-04-14T20:05:37.456581,node1,16068,92,"NODE1,16068,389,92",18,-41,13.25,,15.0,0,0,2.6,17.0,0,0,91,0.0
2026-04-14T20:05:46.643803,node2,10898,95,"NODE2,10898,375,95",18,-47,12.75,,15.0,0,0,1.8,17.1,0,0,91,0.0
2026-04-14T20:05:48.094196,node1,16069,92,"NODE1,16069,390,92",18,-41,13.25,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T20:05:57.773137,node1,16070,91,"NODE1,16070,391,91",18,-40,13.5,,15.0,0,0,1.6,17.1,0,0,91,0.0
2026-04-14T20:05:59.662168,node2,10899,94,"NODE2,10899,376,94",18,-47,12.5,,15.0,0,0,0.0,17.0,0,0,91,0.0
2026-04-14T20:06:05.525317,node1,16071,91,"NODE1,16071,391,91",18,-40,13.5,,15.0,0,0,0.3,17.1,0,0,91,0.0
2026-04-14T20:06:11.594087,node2,10900,95,"NODE2,10900,375,95",18,-47,12.0,,15.0,0,0,2.5,17.0,0,0,91,0.0
2026-04-14T20:06:13.271745,node1,16072,92,"NODE1,16072,390,92",18,-41,13.25,,15.0,0,0,0.4,17.0,0,0,91,0.0
2026-04-14T20:06:23.532866,node2,10901,95,"NODE2,10901,375,95",18,-46,13.25,,15.0,0,0,1.5,17.1,0,0,91,0.0
2026-04-14T20:06:23.911195,node1,16073,91,"NODE1,16073,392,91",18,-41,13.25,,15.0,0,0,1.3,17.1,0,0,91,0.0
2026-04-14T20:06:36.545172,node2,10902,95,"NODE2,10902,375,95",18,-47,12.5,,15.0,0,0,1.3,17.0,0,0,91,0.0
