timestamp,node_id,soil_pct,payload_bytes,rtt_cloud_ms,jitter_ms,cpu_percent,ram_percent
1772110234.2863839,node1,82,49,137.0225,1.9095,0.0,3.7
1772110235.5127904,node2,100,50,137.3963,1.2145,0.0,3.7
1772110243.042819,node1,90,49,136.2762,0.7463,0.0,3.7
1772110247.002329,node2,100,50,136.1506,1.2457,0.0,3.7
1772110251.4156203,node1,99,49,136.7006,0.4244,0.0,3.7
1772110260.6227362,node1,80,49,136.1208,0.5798,0.1,3.7
1772110271.1654634,node1,88,49,136.7321,0.6113,0.0,3.7
1772110273.994677,node2,100,51,136.2059,0.0553,0.0,3.7
1772110280.592086,node1,91,49,136.2343,0.4978,0.0,3.7
1772110287.665819,node2,100,50,134.788,1.4179,0.0,3.7
1772110291.4427679,node1,83,49,140.5566,4.3223,0.1,3.7
1772110299.536587,node2,100,51,136.2102,1.4222,0.0,3.7
1772110299.9110107,node1,100,50,135.1295,5.4271,0.0,3.7
1772110309.2781842,node1,75,49,136.2548,1.1253,0.0,3.7
1772110311.8291054,node2,100,51,136.2355,0.0253,0.0,3.7
1772110319.2223918,node1,97,49,138.5493,2.2945,0.0,3.7
1772110325.133225,node2,100,51,136.1187,0.1168,0.0,3.7
1772110327.2714078,node1,96,49,136.0936,2.4557,0.0,3.7
1772110335.3755481,node1,100,50,136.2379,0.1442,0.0,3.7
1772110338.5195775,node2,100,51,136.0638,0.0548,0.0,3.7
1772110343.7093458,node1,100,50,135.4947,0.7432,0.0,3.7
1772110350.5167363,node2,100,51,136.5418,0.478,0.0,3.7
1772110353.8905597,node1,100,50,136.4543,0.9596,0.0,3.7
1772110364.4948483,node2,100,51,136.023,0.5188,0.0,3.7
1772110364.7571943,node1,100,50,136.3509,0.1035,0.0,3.7
1772110375.2024374,node1,100,50,136.3704,0.0196,0.0,3.7
1772110378.006969,node2,100,51,136.6508,0.6278,0.0,3.7
1772110384.6992328,node1,100,50,137.2075,0.8371,0.0,3.7
1772110390.5080743,node2,100,51,136.198,0.4528,0.0,3.7
1772110395.0880594,node1,100,51,136.0626,1.1449,0.1,3.7
1772110402.255568,node2,100,51,136.2858,0.0877,0.0,3.7
1772110405.9970558,node1,100,51,136.1382,0.0756,0.1,3.7
1772110415.9123774,node2,100,51,136.1387,0.1471,0.0,3.7
1772110416.1774883,node1,100,51,136.1852,0.047,0.0,3.7
1772110426.914295,node1,100,51,136.2123,0.0272,0.0,3.7
1772110428.058885,node2,100,51,136.847,0.7083,0.0,3.7
1772110435.7166567,node1,100,50,136.2031,0.0093,0.0,3.7
1772110441.4297605,node2,100,50,136.2205,0.6266,0.0,3.7
1772110446.0357642,node1,100,50,136.5318,0.3288,0.0,3.7
1772110453.5096922,node2,100,51,136.3063,0.0858,0.0,3.7
1772110455.9502418,node1,100,50,141.6395,5.1076,0.0,3.7
1772110465.8913891,node1,100,51,136.0619,5.5776,0.0,3.7
1772110474.1373608,node1,100,51,135.7081,0.3538,0.0,3.7
1772110478.724936,node2,100,51,136.3487,0.0424,0.1,3.8
1772110485.0436206,node1,100,51,136.1673,0.4592,0.0,3.7
1772110492.568457,node2,100,51,135.3004,1.0483,0.0,3.7
1772110493.2356863,node1,100,51,136.6398,0.4725,0.0,3.7
1772110502.4263911,node1,100,51,136.3528,0.2871,0.0,3.7
1772110504.3780518,node2,100,51,136.2269,0.9265,0.1,3.7
1772110512.1199193,node1,100,51,136.6704,0.3176,0.0,3.7
1772110516.7196882,node2,100,51,136.2062,0.0207,0.0,3.7
1772110522.3258202,node1,100,50,136.2066,0.4637,0.0,3.7
1772110530.5692484,node2,100,51,136.3218,0.1156,0.0,3.7
1772110533.2845843,node1,100,51,136.1325,0.0741,0.0,3.7
1772110543.0499377,node1,100,50,136.3144,0.1819,0.0,3.7
1772110544.057965,node2,100,51,136.2863,0.0355,0.0,3.7
1772110553.7257843,node1,100,51,136.5798,0.2654,0.0,3.7
1772110555.3053708,node2,100,51,136.1997,0.0865,0.0,3.7
1772110563.2000775,node1,100,51,136.2064,0.3734,0.0,3.7
1772110567.2075236,node2,100,51,136.5027,0.303,0.0,3.7
1772110572.9276366,node1,100,50,136.2984,0.092,0.0,3.7
1772110579.6674693,node2,100,50,135.8385,0.6642,0.0,3.7
1772110583.5049634,node1,94,49,136.1277,0.1707,0.0,3.7
1772110592.3948138,node1,100,51,136.2751,0.1473,0.0,3.7
1772110592.761596,node2,100,51,135.293,0.5455,0.0,3.7
1772110602.7804823,node1,89,49,136.2338,0.0412,0.0,3.7
1772110605.887373,node2,100,50,135.3374,0.0443,0.0,3.7
1772110613.794388,node1,100,51,136.2646,0.0308,0.0,3.7
1772110618.7227986,node2,100,51,135.2415,0.0958,0.1,3.7
1772110622.823262,node1,100,51,136.0803,0.1843,0.0,3.7
1772110631.9376109,node1,100,51,136.1511,0.0708,0.0,3.7
1772110632.6892586,node2,100,51,136.0433,0.8018,0.0,3.7
1772110642.3790016,node1,89,50,136.7283,0.5772,0.0,3.8
1772110643.8693101,node2,100,51,136.4298,0.3865,0.2,3.8
1772110651.7630353,node1,79,50,136.25,0.4783,0.0,3.7
1772110656.5099552,node2,100,51,139.0803,2.6505,0.0,3.7
1772110660.4461284,node1,82,50,136.3225,0.0725,0.0,3.7
1772110668.5069377,node1,85,50,136.219,0.1035,0.1,3.8
1772110669.943807,node2,100,50,135.7841,3.2961,0.0,3.8
1772110677.254333,node1,100,51,135.2794,0.9396,0.0,3.7
1772110683.4154844,node2,100,51,136.3425,0.5584,0.0,3.7
1772110688.1066544,node1,100,51,135.7348,0.4554,0.1,3.7
1772110697.9195192,node1,100,51,136.1525,0.4177,0.0,3.7
1772110707.8575094,node1,100,51,136.5244,0.3719,0.0,3.7
1772110709.1514597,node2,100,50,136.687,0.3445,0.0,3.7
1772110718.5263045,node1,100,51,134.392,2.1324,0.0,3.7
1772110722.9675481,node2,100,51,136.1663,0.5207,0.1,3.7
1772110727.6039922,node1,100,51,136.2052,1.8132,0.0,3.7
1772110736.2734652,node1,100,51,136.3888,0.1836,0.0,3.7
1772110736.852046,node2,100,51,136.0734,0.093,0.0,3.7
1772110746.719091,node1,100,51,136.2109,0.1779,0.1,3.7
1772110750.3249164,node2,100,51,136.1282,0.0548,0.0,3.7
1772110756.9116056,node1,100,50,136.2004,0.0105,0.0,3.7
1772110762.3090186,node2,100,51,136.5612,0.433,0.0,3.7
1772110767.5659282,node1,85,49,142.962,6.7616,0.0,3.7
1772110775.2763777,node2,100,51,136.2238,0.3374,0.0,3.7
1772110776.464976,node1,88,49,136.1213,6.8407,0.2,3.7
1772110787.1946495,node1,100,51,136.282,0.1607,0.0,3.7
1772110788.7539432,node2,100,51,136.2944,0.0706,0.2,3.7
1772110796.954011,node1,100,51,136.1313,0.1507,0.0,3.8
1772110801.9055161,node2,100,51,136.2059,0.0885,0.0,3.7
1772110806.531712,node1,100,51,136.2731,0.1419,0.0,3.7
1772110814.8983238,node2,100,51,136.1904,0.0155,0.0,3.7
1772110816.8629391,node1,100,50,136.493,0.2198,0.3,3.7
1772110826.2524297,node1,100,50,136.1055,0.3874,0.0,3.7
1772110827.7625523,node2,100,51,136.1072,0.0832,0.0,3.7
1772110835.7565796,node1,100,50,136.3671,0.2615,0.0,3.7
1772110839.5903409,node2,100,51,136.1496,0.0424,0.0,3.8
1772110844.690393,node1,100,50,136.2491,0.118,0.0,4.0
1772110853.1224225,node2,100,51,136.4582,0.3085,0.1,3.8
1772110854.2096634,node1,100,51,136.6396,0.3905,0.2,3.8
1772110862.4124956,node1,100,51,136.2023,0.4373,0.0,3.7
1772110865.4718523,node2,100,51,135.294,1.1642,0.0,3.7
1772110872.0914402,node1,100,50,136.3444,0.1421,0.0,3.7
1772110878.097948,node2,100,51,138.6144,3.3205,0.0,3.7
1772110881.757915,node1,100,50,136.2557,0.0887,0.0,3.7
1772110890.4284263,node2,100,51,136.3175,2.2969,0.0,3.7
1772110891.6991653,node1,100,50,136.2236,0.0322,0.0,3.7
1772110901.1051068,node1,100,50,136.2138,0.0098,0.0,3.7
1772110901.486356,node2,100,51,136.4605,0.1431,0.0,3.7
1772110909.5830388,node1,100,50,135.7515,0.4623,0.0,3.7
1772110915.4380069,node2,100,51,136.6355,0.175,0.0,3.7
1772110919.0204222,node1,100,50,136.3554,0.6039,0.0,3.7
1772110927.8752038,node1,100,51,136.2264,0.129,0.0,3.7
1772110929.0174472,node2,100,51,136.2271,0.4084,0.0,3.7
1772110936.1011195,node1,100,51,137.4481,1.2217,0.0,3.7
1772110947.0581465,node1,100,51,136.8926,0.5555,0.0,3.7
1772110952.648415,node2,100,51,136.3084,0.0813,0.0,3.7
1772110957.561108,node1,100,51,136.3425,0.55,0.1,3.7
1772110965.2065933,node2,100,51,136.4672,0.1588,0.0,3.7
1772110965.6661925,node1,100,51,136.3516,0.0091,0.0,3.7
1772110974.3889542,node1,100,51,136.8403,0.4888,0.0,3.7
1772110978.6687894,node2,100,51,140.1842,3.7169,0.1,3.7
1772110983.187592,node1,100,51,136.4169,0.4234,0.0,3.7
1772110989.7275977,node2,100,51,137.7702,2.414,0.0,3.7
1772110993.5893435,node1,100,50,138.0837,1.6668,0.0,3.7
1772111003.592737,node2,100,51,139.7798,2.0096,0.0,3.7
1772111003.7941868,node1,100,50,140.733,2.6493,0.0,3.7
1772111013.9818718,node1,100,50,139.6742,1.0588,0.0,3.7
1772111016.0919902,node2,100,51,139.4904,0.2894,0.0,3.7
1772111022.999406,node1,100,50,140.5962,0.922,0.0,3.7
1772111027.1050875,node2,100,51,139.9076,0.4172,0.0,3.7
1772111031.613029,node1,100,50,139.8568,0.7393,0.0,3.7
1772111038.2755737,node2,100,51,139.8425,0.0651,0.0,3.7
1772111042.333375,node1,100,50,140.234,0.3772,0.0,3.7
1772111049.648496,node2,100,51,139.8404,0.0021,0.0,3.7
1772111050.6224308,node1,100,51,140.8718,0.6378,0.0,3.7
1772111060.0381563,node1,100,50,139.8766,0.9952,0.1,3.7
1772111061.3576305,node2,100,51,139.132,0.7083,0.0,3.7
1772111069.6349568,node1,100,50,139.1351,0.7415,0.0,3.7
1772111075.1642895,node2,100,50,139.9517,0.8197,0.0,3.7
1772111080.064571,node1,100,51,140.4548,1.3196,0.1,3.7
1772111087.517719,node2,100,50,139.9529,0.0012,0.0,3.7
1772111089.4062064,node1,100,51,139.2412,1.2136,0.0,3.7
1772111097.659469,node1,100,50,139.2291,0.0122,0.0,3.7
1772111098.5222175,node2,100,51,139.724,0.2289,0.0,3.7
1772111107.319623,node1,100,51,139.838,0.6089,0.0,3.7
1772111111.2972345,node2,100,51,140.0328,0.3088,0.0,3.7
1772111117.3589675,node1,100,50,139.7572,0.0808,0.0,3.7
1772111123.7429013,node2,100,51,140.1565,0.1237,0.1,3.7
1772111128.0280087,node1,100,50,138.8075,0.9496,0.0,3.7
1772111136.9281354,node2,100,51,139.4784,0.6781,0.0,3.7
1772111138.3350856,node1,100,51,139.7002,0.8926,0.0,3.7
1772111146.785516,node1,92,49,140.0611,0.361,0.0,3.7
1772111148.6343663,node2,100,51,139.9372,0.4587,0.1,3.7
1772111157.4290657,node1,98,50,140.7695,0.7083,0.0,3.7
1772111160.5320282,node2,100,51,138.0854,1.8518,0.0,3.7
1772111165.579148,node1,85,49,139.4093,1.3602,0.0,3.7
1772111172.459605,node2,100,51,139.739,1.6537,0.1,3.7
1772111175.5912123,node1,80,50,139.1628,0.2465,0.0,3.7
1772111183.9851308,node1,90,50,137.6946,1.4682,0.0,3.7
1772111184.348137,node2,100,51,139.8618,0.1228,0.7,3.7
1772111194.655158,node1,100,51,138.3593,0.6647,0.0,3.8
1772111198.2842898,node2,100,51,140.132,0.2701,0.0,3.8
1772111204.6424398,node1,91,50,140.7754,2.4161,0.0,3.7
1772111211.2439897,node2,100,50,140.3692,0.2372,0.0,3.7
1772111213.729983,node1,100,50,138.7393,2.0361,0.0,3.7
1772111222.0733964,node1,100,51,139.6642,0.9248,0.0,3.7
1772111223.1212223,node2,100,51,139.2787,1.0905,0.0,3.7
1772111231.106216,node1,91,50,139.0669,0.5972,0.0,3.7
1772111236.5227597,node2,100,51,142.7572,3.4785,0.0,3.7
1772111239.3011196,node1,84,50,144.4321,5.3651,0.0,3.8
1772111248.7056203,node2,100,50,139.9426,2.8145,0.1,3.8
1772111249.0955057,node1,95,50,141.2942,3.1378,0.0,3.8
1772111258.0061588,node1,100,51,139.6005,1.6937,0.0,3.7
1772111261.1570528,node2,100,51,139.7722,0.1705,0.0,3.7
1772111267.6299708,node1,100,51,139.8182,0.2177,0.0,3.7
1772111272.9560337,node2,100,51,139.8902,0.118,0.0,3.7
1772111277.3296638,node1,100,51,139.9732,0.155,0.0,3.7
1772111284.444282,node2,100,51,139.6031,0.2871,0.0,3.8
1772111286.052616,node1,100,50,139.842,0.1311,0.0,3.7
1772111294.8898406,node1,100,51,139.889,0.047,0.0,3.7
1772111298.1871197,node2,100,51,139.7576,0.1545,0.0,3.7
1772111303.3062866,node1,100,51,139.7903,0.0987,0.0,3.7
1772111311.7926302,node2,100,51,139.7002,0.0575,0.0,3.7
1772111313.8227344,node1,100,51,139.7171,0.0732,0.0,3.7
1772111322.871667,node2,100,51,139.9469,0.2468,0.1,3.7
1772111323.6564832,node1,100,51,141.3281,1.611,0.0,3.7
1772111333.8420982,node1,100,51,139.7905,1.5376,0.0,3.7
1772111336.7621794,node2,100,51,139.8151,0.1318,0.0,3.7
1772111343.7121003,node1,100,50,140.6362,0.8457,0.0,3.7
1772111350.703079,node2,100,51,140.2619,0.4468,0.0,3.7
1772111354.5200691,node1,100,50,139.8253,0.8109,0.0,3.7
1772111362.736366,node1,100,51,141.274,1.4486,0.0,3.7
1772111363.7963433,node2,100,50,139.8425,0.4194,0.0,3.7
1772111372.304834,node1,100,51,140.0359,1.2381,0.0,3.7
1772111375.2217405,node2,100,51,137.5327,2.3098,0.1,3.7
1772111382.7327976,node1,100,51,139.0996,0.9363,0.0,3.7
1772111388.3914723,node2,100,51,140.5013,2.9685,0.0,3.7
1772111392.7727745,node1,100,51,138.7124,0.3872,0.0,3.7
1772111401.2940867,node2,100,51,139.6353,0.8659,0.0,3.7
1772111403.1969495,node1,100,51,139.7457,1.0333,0.0,3.7
1772111412.7565632,node2,100,51,140.2035,0.5682,0.0,3.7
1772111413.8201773,node1,100,51,139.7741,0.0284,0.0,3.7
1772111422.2763638,node1,100,51,139.7622,0.0119,0.0,3.7
1772111424.5533283,node2,100,51,265.4643,125.2608,0.0,3.7
1772111430.7246716,node1,100,51,139.8125,0.0503,0.0,3.7
1772111438.1503718,node2,100,51,139.8013,125.663,0.0,3.8
1772111441.686045,node1,100,51,139.1621,0.6504,0.1,3.7
1772111450.6046014,node2,100,51,139.3583,0.443,0.0,3.7
1772111451.719066,node1,100,51,138.7825,0.3796,0.0,3.7
1772111460.771828,node1,100,51,139.6737,0.8912,0.0,3.7
1772111464.3050213,node2,100,51,139.8222,0.464,0.0,3.7
1772111470.985812,node1,100,50,140.2812,0.6075,0.0,3.7
1772111475.688522,node2,100,51,139.8838,0.0615,0.0,3.7
1772111479.322879,node1,100,51,139.7662,0.515,0.0,3.7
1772111489.244169,node1,100,51,139.5836,0.1826,0.0,3.7
1772111489.4910476,node2,100,51,140.842,0.9582,0.0,3.7
1772111498.377829,node1,100,51,139.3743,0.2093,0.0,3.7
1772111502.458768,node2,100,51,139.8828,0.9592,0.1,3.7
1772111506.6605973,node1,100,51,140.2457,0.8714,0.1,3.7
1772111516.1236975,node1,100,51,140.0976,0.1481,0.0,3.7
1772111516.4142046,node2,100,51,139.8594,0.0234,0.0,3.7
1772111525.6175704,node1,100,51,139.7581,0.3395,0.0,3.7
1772111528.7420359,node2,100,51,140.111,0.2515,0.0,3.7
1772111533.6387284,node1,100,51,139.6663,0.0918,0.0,3.7
1772111540.9491827,node2,100,51,141.4499,1.339,0.0,3.7
1772111542.888332,node1,100,51,139.7746,0.1082,0.1,3.7
1772111552.5453553,node1,100,51,137.9969,1.7776,0.0,3.7
1772111554.3217938,node2,100,51,139.473,1.977,0.1,3.7
1772111561.843554,node1,100,51,139.1842,1.1873,0.1,3.8
1772111566.329223,node2,100,51,138.0541,1.4188,0.0,3.7
1772111572.7951531,node1,100,51,138.9291,0.2551,0.0,3.7
1772111579.5623171,node2,100,51,137.779,0.2751,0.0,3.7
1772111583.4163551,node1,100,51,137.8286,1.1005,0.0,3.7
1772111593.6394784,node1,100,51,136.2164,1.6122,0.0,3.7
1772111602.96343,node1,100,51,136.193,0.0234,0.0,3.7
1772111605.6139126,node2,100,51,136.0433,1.7357,0.1,3.7
1772111611.863494,node1,100,51,136.2312,0.0381,0.0,3.7
1772111619.3037772,node2,100,51,138.2637,2.2204,0.0,3.7
1772111621.3047004,node1,100,51,140.445,4.2138,0.1,3.7
1772111642.3207629,node1,100,51,135.2556,5.1894,0.0,3.7
1772111643.6708908,node2,100,51,136.2495,2.0142,0.4,3.7
1772111651.7732856,node1,100,51,136.2767,1.0211,0.0,3.7
1772111655.0907216,node2,100,51,136.3442,0.0947,0.0,3.7
1772111660.9278643,node1,100,51,135.7822,0.4945,0.0,3.7
1772111667.812024,node2,100,51,135.8342,0.51,0.0,3.7
1772111671.7008777,node1,100,51,135.8583,0.0761,0.1,3.7
1772111690.2166443,node1,100,51,139.8129,3.9546,0.0,3.7
1772111692.1320615,node2,100,51,139.6492,3.8149,0.0,3.7
1772111701.0400918,node1,100,51,139.3633,0.4497,0.0,3.7
1772111705.6656575,node2,100,51,139.6239,0.0253,0.0,3.7
1772111710.0674345,node1,100,51,133.8658,5.4975,0.0,3.7
1772111716.7059612,node2,100,51,133.1167,6.5072,0.1,3.7
1772111720.5047188,node1,100,51,132.035,1.8308,0.0,3.7
1772111730.0858498,node2,100,51,133.2655,0.1488,0.0,3.7
1772111731.2929866,node1,100,51,132.396,0.361,0.0,3.7
1772111740.715559,node1,100,51,133.1921,0.7961,0.0,3.7
1772111743.4343457,node2,100,51,133.1668,0.0987,0.0,3.7
1772111750.3093314,node1,100,51,133.3144,0.1223,0.0,3.7
1772111757.4207904,node2,100,51,133.0833,0.0834,0.0,3.7
1772111758.6310382,node1,100,51,133.6126,0.2983,0.0,3.7
1772111768.4340594,node1,100,51,130.9719,2.6407,0.0,3.7
1772111770.4882543,node2,100,51,133.1017,0.0184,0.0,3.7
1772111778.8747168,node1,100,51,133.5108,2.5389,0.0,3.7
1772111784.3017685,node2,100,51,133.0004,0.1013,0.0,3.7
1772111786.9141726,node1,73,50,133.0018,0.509,0.0,3.7
1772111797.5741642,node1,69,50,133.0264,0.0246,0.0,3.7
1772111808.2387881,node1,71,50,133.1873,0.1609,0.0,3.7
1772111809.1821878,node2,100,50,133.2681,0.2677,0.3,3.7
1772111816.4432428,node1,76,50,133.0061,0.1812,0.0,3.7
1772111822.7812,node2,100,50,132.2193,1.0488,0.0,4.0
1772111825.8481712,node1,69,50,132.473,0.5331,0.0,4.0
1772111834.768337,node1,57,50,133.7428,1.2698,0.0,3.8
1772111835.131942,node2,100,50,133.646,1.4267,0.0,3.8
1772111843.0513659,node1,72,50,133.0812,0.6616,0.0,3.8
1772111847.6148407,node2,100,51,133.5082,0.1378,0.1,3.8
1772111853.5236676,node1,59,50,133.4336,0.3524,0.0,3.7
1772111859.042738,node2,100,51,133.0266,0.4816,0.1,3.7
1772111864.5029974,node1,78,50,132.0477,1.3859,0.0,3.7
1772111872.9425545,node2,100,50,133.0674,0.0408,0.0,3.7
1772111874.3190672,node1,81,50,133.6241,1.5764,0.2,3.7
1772111883.9060621,node1,78,50,132.9887,0.6354,0.0,3.7
1772111893.3917158,node1,75,50,133.0724,0.0837,0.0,3.7
1772111895.863129,node2,100,51,133.1115,0.0441,0.0,3.7
1772111903.0735164,node1,95,50,133.1377,0.0653,0.0,3.7
1772111908.4097738,node2,100,50,132.7143,0.3972,0.0,3.7
1772111912.3431468,node1,68,50,133.193,0.0553,0.0,3.7
1772111919.5964744,node2,100,50,133.1422,0.428,0.0,3.7
1772111923.0908992,node1,75,50,133.1518,0.0412,0.1,3.7
1772111931.8877723,node1,78,50,133.256,0.1042,0.0,3.7
1772111932.315848,node2,100,51,133.1215,0.0207,0.0,3.7
1772111941.906098,node1,82,50,132.3223,0.9336,0.0,3.7
1772111945.3860257,node2,100,50,133.2774,0.1559,0.0,3.7
1772111950.4972687,node1,92,50,133.146,0.8237,0.0,3.7
1772111958.4474666,node2,100,50,138.1667,4.8892,0.0,3.7
1772111960.614568,node1,100,51,143.6863,10.5402,0.0,3.7
1772111969.4779408,node2,100,50,137.8901,0.2766,0.0,3.7
1772111971.4941187,node1,100,51,144.3765,0.6902,0.0,3.7
1772111980.5446668,node2,100,51,139.8995,2.0094,0.0,3.7
1772111981.655215,node1,100,51,139.7665,4.6101,0.0,3.7
1772111990.3359795,node1,100,51,139.7419,0.0246,0.0,3.7
1772111992.462822,node2,100,50,139.3397,0.5598,0.1,3.7
1772112000.8979294,node1,100,51,139.725,0.0169,0.0,3.7
1772112004.1260104,node2,100,50,139.8025,0.4628,0.0,3.7
1772112010.7826912,node1,100,51,139.7154,0.0095,0.0,3.7
1772112016.6964312,node2,100,51,139.7123,0.0901,0.0,3.7
1772112020.3740304,node1,100,51,145.5867,5.8713,0.0,3.7
1772112028.6574788,node1,89,50,209.9507,64.364,0.0,3.7
1772112028.7973711,node2,100,50,166.8439,27.1316,0.0,3.7
1772112037.0820532,node1,100,51,139.3087,70.642,0.0,3.7
1772112042.1519408,node2,100,51,139.5299,27.3139,0.0,3.7
1772112047.4523268,node1,100,51,139.8606,0.5519,0.0,3.7
1772112054.954849,node2,100,51,139.8506,0.3207,0.0,3.7
1772112058.40911,node1,100,51,139.7429,0.1178,0.0,3.7
1772112067.0151176,node1,100,51,140.4941,0.7513,0.0,3.7
1772112068.4062715,node2,100,51,139.7676,0.083,0.2,3.7
1772112077.3026547,node1,100,51,139.7231,0.771,0.0,3.7
1772112081.8274755,node2,100,51,139.7245,0.0432,0.1,3.7
1772112086.0255558,node1,100,51,138.7935,0.9296,0.0,3.7
1772112095.3237314,node1,100,51,139.9686,1.1752,0.0,3.7
1772112095.6176257,node2,100,51,140.8007,1.0762,0.0,3.7
1772112104.7072988,node1,100,51,139.8218,0.1469,0.1,3.7
1772112108.422925,node2,100,51,139.9174,0.8833,0.0,3.7
1772112113.7275555,node1,100,51,139.9496,0.1278,0.0,3.7
1772112120.0861275,node2,100,51,139.8594,0.0579,0.0,3.7
1772112123.3670766,node1,100,51,139.7495,0.2,0.0,3.7
1772112132.7640371,node1,100,51,139.8611,0.1116,0.0,3.7
1772112142.1176612,node1,100,51,139.7774,0.0837,0.0,3.7
1772112146.5922666,node2,100,51,139.724,0.1354,0.0,3.7
1772112150.9648607,node1,100,51,139.745,0.0324,0.1,3.7
1772112159.0943444,node1,100,51,139.7808,0.0358,0.0,3.7
1772112159.3358963,node2,100,51,139.786,0.062,0.0,3.7
1772112169.8687773,node1,100,51,136.1554,3.6254,0.0,3.7
1772112173.0220447,node2,100,51,136.3485,3.4375,0.0,3.7
1772112178.6167364,node1,100,51,136.0898,0.0656,0.0,3.7
1772112186.6066186,node2,100,51,136.2801,0.0684,0.1,3.7
1772112189.1574602,node1,88,50,136.085,0.0048,0.0,3.7
1772112197.375303,node1,66,50,136.3075,0.2224,0.0,3.7
1772112199.0832875,node2,100,51,136.3163,0.0362,0.0,3.7
1772112207.420405,node1,79,50,136.1911,0.1163,0.0,3.7
1772112211.1674917,node2,100,51,136.086,0.2303,0.0,3.7
1772112218.103547,node1,85,50,136.3831,0.1919,0.0,3.7
1772112222.217082,node2,100,51,136.1916,0.1056,0.1,3.7
1772112227.8129113,node1,100,51,136.5664,0.1833,0.0,3.7
1772112233.4065828,node2,100,51,136.2514,0.0598,0.0,3.7
1772112237.2704606,node1,100,51,137.8078,1.2414,0.1,3.7
1772112247.170023,node2,100,51,136.1034,0.1481,0.0,3.7
1772112248.1817658,node1,100,51,134.0365,3.7713,0.0,3.7
